movieId,vector
83,-0.185041 0.13015966 0.23137899 -0.02083349 -0.055819772 -0.15910846 0.037647963 0.16316801 -0.10701221 0.0044866647 0.034366272 -0.23559493 0.016213693 0.03289534 0.0073280153 -0.10846481 0.054701585 -0.19941111 0.10351719 -0.2737554 0.093119524 0.12116486 0.09492793 -0.10083797 -0.0865759 -0.1676769 -0.027067896 -0.034284383 -0.22017407 -0.048283458 0.056215882 0.1759729 -0.10619808 -0.0851992 -0.27093512 0.13259059 0.04840699 -0.0148135675 -0.15901478 -0.3126466 0.04952625 -0.094847955 -0.1910761 -0.008458799 0.19112797 -0.02867632 -0.04857231 -0.12047803 0.06922041 -0.10415629 0.26162046 -0.14652151 0.10785484 -0.073169984 -0.2587682 0.11720113 0.10160437 -0.09225982 -0.12881565 0.12018985 0.020536037 0.21419576 -0.12813269 -0.07943843 -0.2265768 0.10066497 0.001268358 0.21867056 -0.31279832 0.113296926 -0.222012 0.1289301 0.25121522 0.002011331 0.12436067 0.18658312 0.10059892 -0.112577744 -0.2919497 0.11797465 -0.033873133 -0.15335035 -0.25669608 0.22551669 -0.15402438 -0.043970436 0.022074679 0.15568092 0.121983185 -0.15413809 0.25378862 0.11213847 0.0046505057 0.07815985 0.34346104 0.31362116 0.18070924 -0.0615662 -0.045573916 -0.0027747343
546,-0.043983743 0.05294133 -0.21043235 0.08229938 0.08821842 -0.3098103 0.050423883 0.25809276 -0.19869623 -0.08723378 -0.029663818 -0.21346836 -0.0029811945 -0.016296327 -0.019821052 -0.055956393 0.045414258 -0.22543752 -0.07966086 -0.33222568 -0.059862524 -0.11334898 0.0090606045 -0.2793875 -0.07608307 0.031512138 -0.18696684 -0.19970347 -0.045047447 -0.046300072 0.16426228 0.11621446 0.21844454 0.030631257 -0.031354107 0.16917752 -0.059432525 -0.15981896 -0.018022662 -0.29106033 0.04084714 -0.12935455 0.16765343 -0.03810219 0.06369996 -0.028038524 -0.15085144 -0.059949588 0.21631075 0.18481812 0.03535665 -0.10140517 -0.10960072 0.17185166 -0.011228994 0.07179819 0.1837042 0.07415607 -0.26979554 0.21350947 0.05064855 -0.03324541 0.15702848 -0.020431178 -0.34929848 0.09138894 0.121601865 0.17966536 -0.20756568 0.253634 -0.067352735 0.004718039 0.13884845 0.07387659 0.24469213 -0.034399223 -0.05552197 -0.035077006 -0.09982611 0.019419285 -0.14303763 0.01170095 -0.1912575 0.25100133 -0.029408034 0.06136377 0.04652249 0.21586263 0.26362535 0.0913156 0.15679908 0.18469188 0.05628334 0.13906556 0.1568273 0.024641959 0.05183776 -0.06672333 0.1707811 -0.02679273
242,-0.06755217 0.102565594 -0.067943305 0.03383038 0.031470925 -0.27903447 0.052487463 0.2693691 -0.09877174 -0.048017524 0.013203614 -0.21186762 0.019107137 -0.030440418 -0.0062757535 -0.021739887 0.023763048 -0.23631795 -0.00939306 -0.26574573 -0.014366717 -0.008912175 0.017833533 -0.16711082 -0.07364436 -0.015854042 -0.17016394 -0.15309611 -0.06892864 0.040124703 0.12796943 0.104071505 0.12152921 0.018124547 -0.09608872 0.1524451 -0.0150223905 -0.10616257 0.0133082615 -0.2541708 0.018872349 -0.12071695 0.051697757 -0.050611496 0.124197446 -0.0887 -0.10053429 -0.012055198 0.16053534 0.053040102 0.08220761 -0.12409732 -0.045943055 0.04351785 -0.09196786 0.050401706 0.20393944 0.035700794 -0.17367485 0.13702859 0.0568616 0.044921633 0.057122577 -0.021820383 -0.2658288 0.113576114 0.0681721 0.186463 -0.20927896 0.15751731 -0.13972515 -0.079904325 0.17313638 0.039049726 0.09963467 0.070788726 -0.004397012 -0.029994376 -0.17047444 0.01728888 -0.09659563 -0.028358663 -0.1392827 0.24364968 -0.004768205 0.043477405 -0.005148914 0.16204481 0.18994865 0.025906216 0.19351341 0.121745035 -0.02288817 0.10500174 0.21497901 0.11850557 0.068474606 -0.08501486 0.07747975 -0.024195489
633,-0.16600616 0.11639825 -0.026790865 0.071313545 -0.04156978 -0.13150351 0.05014053 0.26540273 -0.10326828 0.07015722 -0.07425958 -0.20647824 -0.02511759 0.08025391 0.009923651 -0.16043073 0.0971449 -0.41802996 0.0068046725 -0.21795417 0.085781746 0.054157823 0.023894396 -0.10635301 -0.06922902 -0.032706536 -0.17800224 -0.111961894 -0.1483171 0.04476191 -0.0069180424 0.23780619 0.08790029 0.041332725 -0.16827029 0.28053918 0.03837667 -0.20117188 -0.12789993 -0.24593359 -0.0916697 -0.13126275 0.019544363 0.001717517 0.17736582 -0.034932856 -0.059089396 -0.086864285 0.1218239 -0.040914193 0.027170045 -0.012607301 0.044846587 -0.056912474 -0.105715185 0.016947193 0.109304085 0.0028116535 -0.1340898 0.11028185 0.027489867 -0.059901737 -0.10274449 -0.063415006 -0.21653003 0.12728737 0.13961647 0.16862406 -0.23571245 0.15163414 -0.12415981 -0.027760508 0.077523805 -0.11724288 0.07520049 0.07566245 0.0467779 0.019042416 -0.21104318 0.14296643 -0.106046736 -0.023713207 -0.16069543 0.1704844 -0.029786624 -0.056902938 -0.05197015 0.2490812 0.19098563 -0.09155128 0.32092202 0.051159505 -0.09595907 0.057679962 0.29091698 0.32045305 0.18437688 -0.070167236 0.037550543 -0.009983405
603,-0.23487708 0.07637478 -0.12875414 0.073628 0.044065777 -0.25374746 -0.011546484 0.15828311 -0.13915093 0.118288994 -0.11059256 -0.1316117 -0.052415397 0.008742505 0.05473588 -0.13118812 -0.02377964 -0.2626692 -0.018609615 -0.16364242 -0.07285047 -0.054463852 -0.05853211 -0.05715384 -0.070253655 -0.0025017872 -0.13414088 -0.20936893 -0.12803894 0.011706537 0.18448773 0.24319597 0.13662235 0.13102934 -0.09641602 0.12083431 -0.12641829 -0.2888912 -0.084382385 -0.33896106 -0.029855745 -0.085227735 0.06773613 -0.06512519 -0.002000266 -0.0041980087 -0.07559511 -0.019968305 0.16715676 0.11209807 0.06894009 -0.028115831 -0.0051820157 0.14605184 -0.0963231 0.12235004 0.10341038 0.06875303 -0.28510258 0.1843794 0.043965537 0.0047215386 -0.109419085 -0.015779171 -0.32430574 -0.077002995 0.27251646 0.13885534 -0.12822354 0.19775723 -0.10809053 -0.1597694 0.073754705 -0.0062118676 0.010351567 0.085430674 -0.08944095 0.024737276 -0.09892433 0.15047804 -0.071815036 -0.10249321 -0.10130804 0.14494887 -0.00949955 0.14052577 -0.10801189 0.28508464 0.20743768 -0.024356931 0.18795282 0.084942885 -0.05011957 0.0858371 0.055779915 0.11400473 0.1087076 -0.23550858 0.06579242 -0.0023763957
702,-0.3437156 0.08060199 0.4027014 0.049827036 -0.09786342 -0.20940739 0.100700766 0.27217463 -0.04655592 0.00052523334 -0.12747872 -0.115087345 -0.03132062 0.009260447 0.022470184 -0.16142231 0.12552734 -0.4177347 0.036174454 -0.09787964 0.09107258 0.03318736 0.1529673 0.014275992 -0.12208175 -0.2653179 0.0063870656 0.075800635 -0.28659084 -0.02033282 0.1211075 0.20032167 0.026690848 -0.0066324887 -0.29213637 0.27679563 0.18276599 -0.3088772 -0.34739977 -0.30596814 -0.1894952 -0.011279624 -0.23951653 0.010111447 0.14836124 -0.103713684 -0.033349957 -0.029075665 0.035521355 -0.04519976 0.20944527 -0.107323684 0.042007033 -0.053655762 -0.4311446 0.12725507 0.16776454 -0.027675994 -0.114587724 0.1819981 -0.12168779 0.20069148 -0.20491526 -0.17796424 -0.2119967 0.12028121 0.112166844 0.14014356 -0.26831675 -0.07158766 -0.22882105 0.019303324 0.17220312 -0.22193766 0.0006716076 0.1875681 0.032228462 -0.00025049434 -0.4114677 0.070327245 -0.07263778 -0.122854725 -0.11747656 0.34524912 -0.25574705 0.06705967 -0.22726756 0.32905242 0.28683427 -0.257594 0.33310586 -0.08293596 -0.21043573 0.048376665 0.24661893 0.40759242 0.34941247 -0.13588893 -0.02377328 -0.0549277
967,-0.25705683 0.1022486 0.19043581 -0.00504704 -0.046770226 -0.1866961 -0.01382754 0.11409797 -0.07942356 0.0637906 -0.018005624 -0.18356667 -0.017687403 -0.012869302 0.026337886 -0.11689385 0.02396641 -0.2402208 0.14796366 -0.19874741 0.029638244 0.096622236 0.09479094 -0.03584785 -0.08590086 -0.10311388 0.0016558572 -0.104060076 -0.17160441 -0.030520799 0.12221755 0.2172174 -0.11310066 0.0022199077 -0.22602628 0.09674978 -0.019043189 -0.11595185 -0.19555895 -0.33721766 0.023313282 -0.06517475 -0.14692312 -0.058300268 0.10040214 -0.023621246 -0.049202748 -0.10417763 0.057335064 -0.08543701 0.21950105 -0.103140794 0.032101434 -0.0016006153 -0.24627896 0.122875 0.090169735 -0.020742467 -0.18346596 0.10738477 0.008571316 0.19788638 -0.25019494 -0.08927809 -0.23767953 -0.028881589 0.083164565 0.14732541 -0.21955521 0.05813331 -0.20811461 0.00921743 0.1656361 -0.024226885 0.014952119 0.19627157 0.005632683 -0.107004486 -0.23583095 0.13532132 -0.014188381 -0.20699388 -0.12347088 0.17801456 -0.1318294 0.06918499 -0.12184554 0.24411686 0.09231526 -0.14461264 0.16902567 0.058352232 -0.041150197 0.050644495 0.20880993 0.2400705 0.16391423 -0.14362395 -0.02622294 0.013200655
424,-0.06121444 0.10984381 0.01891211 0.034034006 0.05097074 -0.18626264 0.09501414 0.25317538 -0.14721364 -0.08910794 -0.0070063164 -0.2283071 -0.017713677 0.028315352 0.014598464 -0.05563297 0.08580617 -0.1359967 -0.038032584 -0.33291885 0.04492685 0.014525129 0.056613456 -0.20581602 -0.13326025 -0.07256106 -0.12574239 -0.062306717 -0.12698984 -0.038526926 0.12543745 0.060242116 0.07429213 -0.12861635 -0.15969497 0.16873977 0.077691294 -0.034171052 -0.044486508 -0.23845252 0.07428996 -0.14955005 -0.07962464 0.0016661067 0.13579167 -0.060889024 -0.06488982 -0.0963597 0.15880002 0.064024165 0.10078092 -0.10608397 0.031412464 3.7039794e-05 -0.10820467 0.09823777 0.11760805 -0.012442293 -0.15818013 0.12964901 0.020362051 0.054606963 0.12194443 -0.024827762 -0.22389644 0.17029803 -0.0008669818 0.19272815 -0.2440743 0.15700041 -0.12944281 0.080631725 0.1853135 0.047445953 0.21871324 0.045939825 0.044008546 0.031468034 -0.20098251 0.006702596 -0.11493954 -0.017297305 -0.2393464 0.24493021 -0.13083948 -0.019599346 0.08455718 0.13216756 0.18979992 0.0037557953 0.19465365 0.13989422 0.04953275 0.059324823 0.3035186 0.16154368 0.09016589 -0.054980457 0.04728345 -0.024255263
685,-0.21829692 0.19479172 -0.18852672 0.079999514 0.06680181 -0.20206118 0.032637533 0.24625587 -0.123254195 0.08790297 -0.1266323 -0.19940823 -0.052720796 0.06457609 0.11714343 -0.114630565 0.043112703 -0.3319137 -0.042957347 -0.27753845 -0.0031384856 0.00085674296 -0.083891675 -0.13502602 -0.07629439 0.118222125 -0.13925256 -0.17974387 -0.17310837 0.044601068 0.15331736 0.1711221 0.15608272 0.15981762 -0.17200239 0.13501927 -0.044073187 -0.25739232 -0.098247096 -0.33659467 0.026756695 -0.21093631 0.023265978 -0.10894839 0.11785641 0.009294451 0.0099241575 -0.084994674 0.18919045 0.104995735 0.09345039 -0.03004646 -0.0737418 0.16550437 -0.08943478 0.17444849 0.036759734 0.14706646 -0.3089231 0.23044564 0.069215156 -0.045031555 -0.0018651057 -0.00457774 -0.24546434 0.06878072 0.21538389 0.1752435 -0.14957084 0.25738114 -0.06280987 -0.0702001 0.043928597 -0.11444746 0.031038936 0.049420863 -0.097504176 0.054005764 -0.13304813 0.1420819 -0.08585639 -0.027356831 -0.11365873 0.1367197 -0.009183201 0.09646473 -0.025348907 0.3327268 0.26976258 -0.052568432 0.21712504 0.07502151 -0.019009847 0.022755472 0.12753458 0.19887783 0.21926515 -0.14585413 0.033536136 0.01928446
113,-0.13955285 0.1616345 -0.14168522 0.084083244 0.0448452 -0.2098771 0.050323676 0.19827887 -0.12077625 0.033981618 -0.11645927 -0.17955421 -0.07801494 0.060352232 0.056451626 -0.111575976 0.01249859 -0.29583004 -0.023457738 -0.2529964 -0.0072746878 -0.033662714 -0.02912099 -0.14796267 -0.11298834 0.10978158 -0.15644321 -0.20415314 -0.16741364 0.025325943 0.18148498 0.1302637 0.11921823 0.11254183 -0.11322108 0.17007871 -0.07869517 -0.23778315 -0.09479421 -0.29523438 0.05418111 -0.17014934 0.038965806 -0.07728109 0.07889391 0.01101722 -0.053720813 -0.0986191 0.19215192 0.14046597 0.04740458 -0.0030596503 -0.05492714 0.15236184 -0.08691579 0.1413376 0.05438425 0.10874753 -0.280046 0.16780944 0.0952873 -0.08094521 0.039581377 -0.027581168 -0.21831082 0.04773366 0.21060643 0.18929125 -0.15755188 0.23578413 -0.10751979 -0.03792304 0.034554463 -0.05094937 0.102499105 0.056060024 -0.07634245 0.0031915158 -0.10316239 0.13177715 -0.100347675 -0.024519129 -0.13298842 0.15556082 -0.0013626285 0.050525717 -0.02707393 0.2621105 0.29733267 -0.0077674515 0.18674055 0.08641994 -0.0021364957 0.07310713 0.10646557 0.13704205 0.11783099 -0.15588288 0.06960482 0.024483245
972,-0.30792773 0.21105993 0.2330349 -0.055421256 -0.04546341 -0.11828406 0.025768816 0.17559119 -0.055891704 0.07450231 0.034762572 -0.16441801 -0.01977342 0.015789678 0.016953887 -0.11223484 -0.008589643 -0.3086895 0.109423175 -0.20828216 0.124535225 0.16448474 0.0206202 -0.032549847 -0.10445115 -0.10886384 -0.04709838 -0.11202897 -0.21614754 0.061312906 0.07176927 0.24642718 -0.19807927 0.0053529493 -0.2986773 0.14177045 -0.051337525 -0.15318413 -0.19365636 -0.384037 0.0013866628 -0.058720656 -0.16992725 -0.019954953 0.15395997 -0.11101848 0.05634768 -0.11811667 -0.013247402 -0.12895074 0.19083567 -0.082498126 0.13321777 -0.11952715 -0.2479564 0.1316359 0.064620465 -0.033554316 -0.11413763 0.078973375 0.07644763 0.19536377 -0.2547933 -0.1543358 -0.20999123 0.01804024 0.096786715 0.17264053 -0.22069496 0.112595454 -0.20688832 0.012313348 0.1496549 -0.058903966 0.065384 0.2966816 0.07035707 -0.1338861 -0.3422695 0.18955281 -0.067686334 -0.17252994 -0.1614069 0.2501013 -0.13347678 -0.040067706 -0.08613639 0.18438806 0.19553086 -0.18090062 0.21193622 0.027345223 0.0045946585 0.077707626 0.22746895 0.30280715 0.20231171 -0.13550712 -0.04734202 0.032709215
278,-0.12554839 0.16216303 -0.11560258 0.08807699 0.026256904 -0.1509587 0.045133647 0.2840938 -0.1514942 0.034220494 -0.022152953 -0.25865203 -0.009835804 0.06676824 0.011325077 -0.08234185 0.016132558 -0.3632225 0.024176883 -0.28952014 0.031766385 0.019372765 -0.049310666 -0.17733027 -0.041936822 0.03352611 -0.19371462 -0.2051957 -0.10869017 0.07488785 0.059897423 0.17035943 0.11463976 0.07607645 -0.1067918 0.1705233 -0.09608217 -0.22418764 0.0011210258 -0.2970419 -0.026934048 -0.15082927 0.09777097 -0.024687639 0.16114727 0.0070517226 -0.058437984 -0.08466632 0.16594674 -0.02521886 0.08034984 -0.0012103304 -0.010885846 0.051603973 0.013777137 0.042161442 0.111453675 0.060136195 -0.16545182 0.13515075 0.076925315 -0.047729403 -0.045007803 -0.039935004 -0.30683902 0.086590536 0.15313715 0.22022359 -0.18777533 0.21433839 -0.11908437 -0.07525258 0.07021697 -0.0027133317 0.16553995 0.066943064 -0.015616495 0.0053103585 -0.14914295 0.09743618 -0.09744099 -0.0040963073 -0.16684851 0.2417121 0.04947935 -0.018591616 0.026072016 0.2109078 0.20932093 -0.051580273 0.23040235 0.11194984 -0.019525811 0.08373629 0.21697363 0.2194967 0.08902709 -0.07343326 0.07864694 0.019667203
332,-0.19926548 0.12322109 0.04289625 0.044727825 -0.018541226 -0.23473534 0.02626154 0.22103602 -0.11782204 0.04364238 -0.050253995 -0.21867616 -0.03453374 -0.015308005 0.0015004472 -0.08999183 0.005768992 -0.27384293 0.05943949 -0.18353765 0.009434393 0.04133511 0.053741403 -0.11654099 -0.076566465 -0.03827371 -0.056677416 -0.13133794 -0.14762317 0.0022690801 0.16092859 0.16764644 0.03395745 0.06680368 -0.16812794 0.1132932 -0.030941492 -0.17265658 -0.10752079 -0.33151546 -0.0030280254 -0.08541145 -0.057942446 -0.032101918 0.07755716 -0.06287042 -0.035476122 -0.08338568 0.06961485 -0.025896208 0.119955525 -0.07954071 -0.007871576 0.047229946 -0.15822142 0.10503959 0.09876204 0.03081734 -0.18780097 0.15514548 0.016969642 0.08776347 -0.1468376 -0.10554145 -0.2520582 0.038402162 0.12102549 0.16889012 -0.17700844 0.11197328 -0.17117664 -0.05090654 0.12910469 -0.048415843 0.07656183 0.12689193 -0.004177424 -0.06637552 -0.22257333 0.10529489 -0.073245525 -0.11643072 -0.116444 0.21181452 -0.052018598 0.07771794 -0.10921546 0.22302139 0.19077261 -0.08469995 0.14748271 0.08511221 -0.04428509 0.078659415 0.1981666 0.17798327 0.16064495 -0.12709813 0.033381112 -0.0022920126
583,-0.19265808 0.08530987 0.17446569 0.038233522 -0.07103768 -0.22301768 0.025795732 0.24058369 -0.08189936 0.0033940636 -0.04502687 -0.20280236 -0.040313557 -0.044661466 -0.033951618 -0.07983287 0.07364962 -0.2921715 0.050291415 -0.14382288 0.064945936 0.063486315 0.13198915 -0.12064616 -0.090943106 -0.14498463 -0.07545379 -0.055808187 -0.15530472 -0.048688766 0.09938502 0.12552747 0.045409206 0.008869325 -0.20241182 0.16774844 0.056933757 -0.17433164 -0.1442317 -0.28128657 -0.09920121 -0.050891135 -0.0868176 0.016279135 0.14244503 -0.11637469 -0.08485536 -0.048167843 0.03006263 -0.048533052 0.12587243 -0.1122328 0.010966655 -0.040007852 -0.21362978 0.043424286 0.16828074 -0.032357533 -0.13109072 0.1257001 -0.069254056 0.11874592 -0.1291806 -0.10878774 -0.26289263 0.11617491 0.02780677 0.19141944 -0.19208528 0.06333784 -0.23090795 -0.0088999765 0.17879139 -0.070392065 0.09632041 0.12861393 0.01733524 -0.047145486 -0.28290543 0.03779729 -0.114378124 -0.07784165 -0.12923555 0.2943725 -0.12043641 0.060025334 -0.11496216 0.21933804 0.17878574 -0.1143093 0.19216388 0.042338878 -0.107656494 0.07678723 0.27218506 0.24795973 0.1483696 -0.07279493 0.032806236 -0.035216384
558,-0.14313579 0.1283474 -0.108495526 0.06491166 0.04469659 -0.23188339 0.053137347 0.22673094 -0.11279685 0.039458264 -0.10413671 -0.19793595 -0.04867742 0.032298565 0.056332905 -0.08768609 0.0004196706 -0.3027363 0.004739501 -0.2421677 -0.017879792 -0.050243296 -0.034940645 -0.14619297 -0.07287225 0.07588197 -0.10965784 -0.18008883 -0.15146933 0.012442471 0.15689255 0.13997611 0.1250655 0.09508168 -0.13628803 0.1769744 -0.04703204 -0.20689881 -0.09951093 -0.29141086 0.036368664 -0.1254572 0.012944766 -0.04959493 0.06652458 0.015647605 -0.07792283 -0.07646589 0.1734676 0.121671714 0.08849042 -0.019536702 -0.04597534 0.10865927 -0.08659478 0.11008018 0.070504166 0.09306524 -0.25496006 0.17517962 0.04540855 -0.030044395 0.0009830368 -0.04104239 -0.239173 0.038859818 0.16023785 0.15429749 -0.16794841 0.21257257 -0.10406767 -0.03416019 0.039890245 -0.05199086 0.07912144 0.069025084 -0.05068674 -0.012619769 -0.09421632 0.108396396 -0.08573006 -0.041479807 -0.15076074 0.16079947 -0.043097086 0.07691191 -0.01624661 0.25707087 0.2740712 -0.0086882645 0.16288282 0.100309044 0.0031649359 0.09596079 0.13038844 0.1467803 0.12067664 -0.12982874 0.08026409 0.0111872535
465,-0.16183664 0.16869557 -0.013633749 0.07453244 0.044986796 -0.23305897 0.01734729 0.24433237 -0.1290513 0.045476776 -0.064665616 -0.18923701 -0.065875374 0.036861133 0.04130312 -0.08552385 0.046300065 -0.2365506 0.03282703 -0.21980324 -0.0025336712 0.014919192 0.02819977 -0.13625711 -0.08903801 0.0045381724 -0.07261355 -0.12940933 -0.20162775 -0.039358564 0.15626542 0.10882219 0.08061191 0.058502045 -0.16874954 0.14196151 -0.03321598 -0.2380335 -0.08614013 -0.30725226 0.00087288895 -0.14236717 -0.052244447 -0.08243034 0.114831336 -0.055317022 -0.066161446 -0.08685638 0.123140685 0.036201954 0.093763925 -0.06516583 0.002440583 0.091759175 -0.1477324 0.11322871 0.09329384 0.038812775 -0.17962398 0.19825645 0.01726218 0.017321737 -0.02531721 -0.06649843 -0.26570714 0.062808335 0.102666214 0.1510358 -0.15454303 0.12721543 -0.19047843 -0.03661477 0.09212655 -0.03840136 0.108680055 0.09858533 -0.034953773 -0.013666252 -0.15940796 0.10003661 -0.103652716 -0.055135697 -0.1491045 0.22704975 -0.042831518 0.05379011 -0.044148386 0.23107344 0.2598931 -0.059026103 0.16943346 0.06249712 -0.038957275 0.06252818 0.18714224 0.21138138 0.15996115 -0.11408471 0.025372874 0.016338078
888,-0.21405703 0.11578 -0.03505346 0.0737793 0.019450149 -0.26349962 -0.0309699 0.24217288 -0.10615076 0.057077467 -0.087593675 -0.20693623 -0.0762885 -0.05034941 0.015612536 -0.05822452 -0.010840959 -0.34204844 0.027159568 -0.17991304 -0.017916873 0.01959646 0.06589145 -0.14167802 -0.05932727 0.02080479 -0.1308827 -0.19037859 -0.110636786 -0.0063621607 0.16741996 0.17236921 0.10261571 0.17307426 -0.11872984 0.12138063 -0.058576513 -0.21803387 -0.07767978 -0.31770694 -0.073744915 -0.09784201 0.03867865 -0.044461627 0.09347351 -0.08269662 -0.08894489 -0.040164556 0.06720062 0.017332353 0.10115275 -0.105637476 -0.058833767 0.10372618 -0.12523441 0.09240542 0.104405314 0.033309843 -0.23402174 0.20001607 -0.02207206 0.056270845 -0.14468966 -0.08592441 -0.31329 0.024857532 0.1609398 0.15666972 -0.14287177 0.16715814 -0.19549195 -0.07556941 0.08372807 -0.047910288 0.09122655 0.094656415 -0.037655648 -0.051640652 -0.19854969 0.11642911 -0.094633214 -0.079480894 -0.123875886 0.21836099 -0.03469992 0.11925851 -0.12690888 0.29130358 0.20529781 -0.06594426 0.15774351 0.053886812 -0.077320635 0.095567614 0.16307157 0.1685449 0.14057828 -0.110557556 0.075194016 0.0040773205
217,-0.24827306 0.15433104 -0.13569902 0.052483883 0.03174888 -0.2541322 -0.019564884 0.18862672 -0.099863574 0.13248016 -0.0952088 -0.19778867 -0.102843724 -0.0005662853 -0.017507328 -0.11475353 -0.025664732 -0.429084 0.04059462 -0.17760988 -0.04484166 -0.038751047 -0.023437036 -0.108880244 -0.09686832 0.048666086 -0.12192063 -0.27641234 -0.14745533 0.063719355 0.22409417 0.20005006 0.123847105 0.2139468 -0.14292464 0.10818897 -0.1910999 -0.29350805 -0.07360113 -0.38322702 0.008277978 -0.09685329 0.047548942 -0.058856793 -0.019170687 -0.08686841 -0.06960629 -0.023443324 0.14989905 0.09841589 0.117245056 -0.018099634 -0.0535485 0.13785076 -0.13959858 0.12115459 0.08854163 0.14483951 -0.34752145 0.23128952 0.02994737 0.004338992 -0.14278595 -0.10961692 -0.26415235 -0.06829296 0.31470883 0.1444939 -0.12173049 0.20448774 -0.099050194 -0.13960312 0.010918514 -0.09627152 -0.0015215948 0.09391436 -0.1043959 -0.04709773 -0.1378158 0.11611418 -0.12964565 -0.11248793 -0.06421194 0.20422313 -0.05721411 0.20609501 -0.13550071 0.37484288 0.27041644 -0.01341816 0.13722958 0.099064216 -0.014418543 0.078472294 0.020961715 0.0991571 0.17599939 -0.19063744 0.09240732 0.018483343
414,-0.110467516 0.087478556 -0.13129231 0.05280208 0.00021993162 -0.11597795 0.04701932 0.28100073 -0.17313464 -0.00041473412 -0.025123773 -0.25174358 -0.016814085 0.06475271 0.0045619225 -0.109500505 0.07016157 -0.312211 -0.01990398 -0.32020944 0.069805235 0.010979877 0.021839574 -0.19696066 -0.06273138 -0.0056790765 -0.22279882 -0.17286575 -0.034467645 0.041081652 -0.013160625 0.20092066 0.15918265 0.031144656 -0.12360215 0.23224138 -0.0517464 -0.11442284 0.006605314 -0.26479477 0.014452601 -0.13456295 0.12125617 0.014657058 0.15264028 -0.006209967 -0.078076296 -0.083591454 0.18489748 -0.035578642 0.014917374 -0.012923652 0.008579347 -0.012689033 0.050888866 -0.008747181 0.14869721 0.038946506 -0.15596393 0.10545749 0.07698428 -0.10726462 0.017914617 -0.026020065 -0.29243186 0.10135985 0.11772939 0.23043846 -0.25806093 0.2669508 -0.07550234 -0.048510246 0.1397244 0.013155498 0.17962497 0.024707694 0.0699688 0.023875766 -0.15411113 0.09519107 -0.12425539 0.028110351 -0.1880801 0.22655483 0.055235073 -0.07532116 0.064532086 0.20359755 0.16790517 -0.022110477 0.28587753 0.16897723 -0.014630553 0.113050036 0.30082932 0.18488917 0.04382851 -0.036231738 0.08991902 0.011822733
862,-0.12372636 0.124242425 0.18043743 -0.016423319 -0.01883929 -0.18759133 0.06535272 0.24169515 -0.113665484 -0.010598774 0.01720831 -0.2007093 -0.017879754 0.008116663 0.020962823 -0.08110229 0.09896265 -0.16127178 0.03503615 -0.28820598 0.063613154 0.09697926 0.103204496 -0.09813323 -0.14071353 -0.13494709 -0.044487525 -0.0454816 -0.18891133 -0.056719244 0.12605895 0.12139187 0.0068093687 -0.097282216 -0.23422629 0.14850803 0.09570205 -0.0562091 -0.13109256 -0.26437196 0.023893809 -0.13170192 -0.18285345 -0.030140236 0.17339225 -0.055176344 -0.04875175 -0.1013598 0.08095991 -0.016419383 0.15322219 -0.13243087 0.076553226 -0.06412575 -0.23192032 0.094916135 0.09947948 -0.05449237 -0.09855877 0.13193299 0.017983347 0.15535681 -0.025305642 -0.058835454 -0.22901395 0.16848353 -0.036723714 0.21595126 -0.29079002 0.1001343 -0.22508629 0.0937448 0.21621865 0.01518394 0.17156173 0.15828389 0.08031009 -0.031388503 -0.27266264 0.05401235 -0.059747852 -0.1229939 -0.22630589 0.26657704 -0.168913 -0.020870836 0.011116789 0.15887518 0.16728024 -0.08170991 0.22332445 0.082923174 -0.003292694 0.07973656 0.3708467 0.27675894 0.17140225 -0.080017835 -0.02937382 -0.010960097
568,-0.2496044 0.19169433 0.23747338 0.041650243 -0.015258441 -0.15870409 0.025585925 0.21800826 -0.09900422 0.043411624 -0.026826879 -0.20733134 -0.018973468 0.039027832 0.034375086 -0.11862956 0.04742916 -0.2940722 0.07135122 -0.23001331 0.049245078 0.14020431 0.073713705 -0.0440869 -0.08665788 -0.06420727 -0.041086797 -0.037459776 -0.22753647 -0.0028720761 0.11781841 0.17752208 -0.071876794 -0.011532841 -0.26792905 0.13060017 0.08739503 -0.20541468 -0.18740703 -0.3025 -0.028084876 -0.091148056 -0.17102589 -0.060205597 0.19158874 -0.06277333 -0.014321104 -0.112784155 0.060497522 -0.084162734 0.14739937 -0.08635537 0.043942045 -0.028956234 -0.26089138 0.10661511 0.065440886 -0.049480453 -0.11427377 0.12530117 -0.0035531484 0.1295747 -0.1495645 -0.10907892 -0.22014573 0.066312976 0.03894439 0.16241829 -0.18830293 0.06625436 -0.23624694 0.03851457 0.12799992 -0.0562543 0.07229327 0.19871207 0.030206166 -0.07801125 -0.27255297 0.10121472 -0.033815246 -0.1355432 -0.14401293 0.25842267 -0.117476694 0.022480752 -0.13011874 0.19640414 0.19858597 -0.13518685 0.23489736 0.02420199 -0.0805969 0.049802892 0.27853253 0.31661785 0.20882475 -0.09235922 -0.048153635 0.0018538907
