movieId,vector
193,0.041994166 0.11363679 -0.0113306865 -0.03648625 0.013787827 -0.17025565 0.114387035 0.30736187 -0.046071716 -0.054893073 -0.11391411 -0.2466683 -0.01889635 -0.039067827 -0.06723277 -0.09353219 -0.013830196 -0.23045559 0.10288569 -0.25413102 0.029890403 0.07291185 0.021612767 -0.08227621 -0.0026237117 0.061184723 -0.04944307 -0.20866495 -0.18782255 -0.019514589 0.07124176 -0.0203923 0.033691924 -0.027975721 -0.15941769 0.21671908 -0.014740535 -0.15500833 -0.050336394 -0.26452085 0.12524006 -0.14544028 -0.11422482 -0.09719998 0.25433508 -0.030361092 -0.007929508 -0.09339097 0.06315406 0.06654315 0.10675994 -0.09850518 0.105920784 -0.04216923 -0.06772819 0.14204395 0.07383752 0.044629406 -0.1905799 0.05002257 -0.0038839527 0.026684476 0.018301899 -0.072243474 -0.2064465 0.053030986 0.15054901 0.122695014 -0.21277669 0.13978757 -0.1390135 -0.0021515829 0.11743164 0.012513119 0.089591324 0.0576515 -0.011168338 -0.039927505 -0.103738226 0.17898746 -0.0658978 0.040483326 -0.26806998 0.21629854 -0.1463665 -0.044593737 0.07575423 0.22257878 0.16062966 -0.057747852 0.1425342 0.14761835 0.008766767 0.103144765 0.31479815 0.1956705 0.04990319 -0.09251764 0.05701588 -0.091239184
944,0.06109884 0.13183591 -0.063144326 -0.030019 0.0035277116 -0.14674744 0.14988844 0.29435664 -0.044415362 -0.0610294 -0.14215851 -0.23028696 0.0066951835 -0.056167644 -0.08972938 -0.09342106 0.027992645 -0.22242172 0.07108486 -0.30167085 0.029303374 0.06287022 0.055137806 -0.034845732 -0.02078872 0.049378026 -0.06186191 -0.20748074 -0.16937289 -0.0073067434 0.08230432 -0.037150588 0.056141686 -0.03528104 -0.1691392 0.20003587 -0.034767527 -0.16604124 -0.043516498 -0.23552758 0.10777888 -0.13661717 -0.09679568 -0.08034847 0.23957488 -0.008705211 -0.008941131 -0.109534696 0.05521844 0.08589378 0.084604226 -0.11232391 0.051121086 -0.07414241 -0.09051816 0.12215874 0.05256166 0.0016629747 -0.23469976 0.042064123 0.021687029 -0.008303888 0.02748028 -0.07740635 -0.22821979 0.053700265 0.1405986 0.10254477 -0.2068319 0.14329915 -0.117906526 0.0002063498 0.11481256 -0.0013057168 0.07383679 0.06518061 -0.01958348 -0.025218038 -0.09008064 0.1504059 -0.08917917 0.041667417 -0.24930555 0.18991166 -0.12554039 -0.046087302 0.059799124 0.21986566 0.176316 -0.10546282 0.14100908 0.12861368 0.0009636811 0.08319685 0.2971838 0.1936842 0.06443752 -0.096660055 0.048790988 -0.06482694
533,0.046295296 0.11443759 0.008181265 -0.04120198 0.022058526 -0.17392938 0.097821034 0.29751495 -0.041812275 -0.042300254 -0.100780815 -0.24973561 -0.020826904 -0.025602438 -0.058173697 -0.09523106 -0.019939754 -0.1992628 0.09553173 -0.24639145 0.031420164 0.07698883 0.020876952 -0.079045825 -0.009710635 0.052869394 -0.047979046 -0.19911236 -0.18391624 -0.012693976 0.08946134 -0.034159876 0.048193485 -0.0359785 -0.15780391 0.21531053 -0.032384906 -0.14114292 -0.05022445 -0.23212321 0.1367824 -0.13651067 -0.10107992 -0.061083183 0.23215431 -0.024192058 -0.0056276633 -0.089239486 0.048549674 0.072288625 0.107051425 -0.091880895 0.08768363 -0.022168985 -0.06183545 0.15551598 0.09151313 0.026660828 -0.16351716 0.044268712 -0.0009918336 0.03819936 0.03759505 -0.07522489 -0.18183792 0.07899305 0.14620681 0.11765045 -0.21948312 0.13657272 -0.1436027 0.018499544 0.12157799 0.037019413 0.073671244 0.064866364 0.005079853 -0.0426779 -0.10217741 0.15419807 -0.078148186 0.027791928 -0.2373365 0.21266055 -0.13770907 -0.024499847 0.09258791 0.21340996 0.1531394 -0.04188394 0.14436279 0.15555298 0.0024659685 0.09713178 0.2993803 0.1922068 0.04036317 -0.06938465 0.045363206 -0.09208452
901,0.049295805 0.13915226 -0.0663202 -0.024094297 -0.011414764 -0.13509293 0.15412173 0.2708386 -0.029395957 -0.040898018 -0.15582402 -0.23255803 0.012416583 -0.06101706 -0.103686444 -0.09334492 0.04663757 -0.25720584 0.08568889 -0.30239907 0.02347542 0.04166772 0.06193066 -0.024415452 -0.027721822 0.040054154 -0.042960286 -0.22299118 -0.166131 -0.00973515 0.061745953 -0.02278737 0.035130203 -0.012820401 -0.16535962 0.21038648 -0.017869899 -0.19329844 -0.055868313 -0.24047716 0.08553945 -0.15709645 -0.09148202 -0.09409413 0.2237575 0.002837576 -0.017729234 -0.11922999 0.046068545 0.07213488 0.09937751 -0.12574145 0.05057884 -0.074660406 -0.10783729 0.11548597 0.046310954 0.0064029093 -0.28715444 0.047106948 0.021733724 -0.004748973 0.02618929 -0.09212095 -0.246739 0.018549541 0.12675491 0.10297383 -0.21182461 0.16030079 -0.12446067 0.0017509462 0.106682576 -0.003941702 0.07475498 0.0590727 -0.032879874 -0.016531741 -0.10298675 0.17052971 -0.080686525 0.049198247 -0.25484118 0.17457989 -0.118162595 -0.04503109 0.043992233 0.21943316 0.19763753 -0.13708209 0.1408579 0.1343604 0.009847928 0.094664015 0.2798275 0.19833265 0.07724975 -0.09015952 0.05772261 -0.07419323
918,0.05871858 0.14138307 -0.105721794 -0.026997032 -0.009866631 -0.13722096 0.18357147 0.2780633 -0.037323467 -0.058801655 -0.15296508 -0.23262137 0.030431848 -0.07175009 -0.11873478 -0.06845804 0.067680456 -0.2554754 0.07504418 -0.32189935 0.012677749 0.04471219 0.082071014 -0.0061385552 -0.052522197 0.029201884 -0.049962547 -0.20653765 -0.15399033 0.0029180152 0.06879783 -0.0469351 0.055152338 -0.028549468 -0.18506935 0.20511185 -0.02310488 -0.18704809 -0.035225734 -0.22407651 0.082378246 -0.14482692 -0.08515139 -0.06875407 0.22535256 0.021631327 -0.014431702 -0.13660371 0.042002656 0.07793824 0.094179116 -0.12134962 0.04511243 -0.075980194 -0.109400876 0.1295414 0.041616287 -0.011816091 -0.27616388 0.05340103 0.031266745 -0.033782836 0.03416002 -0.07754164 -0.22645348 0.045082908 0.12597407 0.094844654 -0.21457313 0.16197196 -0.12245092 0.010634026 0.11975528 -0.017116018 0.08540064 0.06088585 -0.04236336 0.0053901165 -0.09410377 0.1365589 -0.100128345 0.04651709 -0.25703734 0.16018067 -0.11405885 -0.042675473 0.049101952 0.21633877 0.19346938 -0.13556895 0.16430277 0.105251566 0.008230378 0.07716473 0.26775876 0.19315976 0.08482012 -0.09233544 0.04344203 -0.06248059
469,0.044010963 0.11438928 -0.018614443 -0.0372055 0.012612908 -0.15922764 0.11702687 0.28309053 -0.040787548 -0.041187588 -0.12604819 -0.23666945 0.0018802613 -0.06159778 -0.08992015 -0.096921116 -0.0072388765 -0.2157086 0.09229269 -0.25678888 0.011861583 0.05030873 0.034920216 -0.060883157 -0.017991347 0.043474242 -0.053224467 -0.21112975 -0.17027585 -0.01513925 0.08272769 -0.0054223 0.03944104 -0.013693377 -0.16266891 0.20256652 -0.018396143 -0.16803952 -0.051250845 -0.2438694 0.109882064 -0.14314394 -0.09241397 -0.08402165 0.23708719 -0.017253164 -0.012720228 -0.094283216 0.045758482 0.069970354 0.103892826 -0.10742934 0.08910795 -0.055175047 -0.08238366 0.12955984 0.0754731 0.015703231 -0.20217398 0.052023724 -0.007836316 0.0075477497 0.028056053 -0.09220181 -0.19852208 0.034269333 0.15128437 0.11654452 -0.19196086 0.132036 -0.13185069 -0.0049154637 0.113617085 0.015707025 0.07395562 0.06110696 -0.012827559 -0.03979839 -0.110700324 0.16608393 -0.07286715 0.028030781 -0.23530802 0.2008285 -0.12948175 -0.029779468 0.052426115 0.22206935 0.17011769 -0.07549371 0.1250813 0.15230764 -0.0051450753 0.103168346 0.28293353 0.18051155 0.052162644 -0.0904145 0.061213832 -0.08154894
415,0.036583062 0.11179416 -0.0034760698 -0.039697666 -0.0005817076 -0.15920351 0.113036826 0.28003258 -0.02078025 -0.040883064 -0.1440619 -0.23237811 -0.011311249 -0.050415553 -0.09684968 -0.10437759 -0.009268407 -0.24339649 0.112647705 -0.26049244 0.019425612 0.05749595 0.018226229 -0.060072865 -0.004111855 0.064584576 -0.040464424 -0.22415681 -0.17539638 -0.019530224 0.06649187 0.011695236 0.032852363 -0.0030904934 -0.15355109 0.19501036 -0.017474923 -0.17236327 -0.042353097 -0.2585341 0.11694238 -0.14456037 -0.087176554 -0.11938035 0.23337638 -0.03138219 -0.0054052295 -0.088315874 0.05015211 0.0598195 0.09580211 -0.108942516 0.099388935 -0.065711305 -0.09223877 0.12182486 0.06332601 0.03093672 -0.23241416 0.04669199 -0.006456114 0.0134039875 0.015156527 -0.098986216 -0.21661456 0.018222474 0.13948578 0.1100082 -0.1987597 0.13256434 -0.12834446 0.0003741294 0.10435193 0.006976383 0.06951441 0.06476306 -0.00094208156 -0.040485695 -0.09871976 0.20241232 -0.06692392 0.013967793 -0.26047987 0.19242872 -0.13113014 -0.040831063 0.041539166 0.24199434 0.16691834 -0.087173276 0.11783565 0.15710446 -0.01174877 0.10426927 0.3177972 0.2073305 0.05654953 -0.106122196 0.07442492 -0.073438674
521,0.04308993 0.12537582 0.001599408 -0.053543177 0.029769555 -0.18218933 0.11052641 0.29281694 -0.051733606 -0.059573073 -0.09191255 -0.24088836 -0.028852135 -0.039552722 -0.058612794 -0.08249091 -0.022684474 -0.18330371 0.08397751 -0.26897663 0.039249893 0.07750312 0.02234489 -0.07722503 -0.01843484 0.058425333 -0.064091064 -0.18113871 -0.17067625 0.0070226155 0.10216028 -0.038714956 0.059406072 -0.051369645 -0.15354547 0.21562727 -0.022672169 -0.120926894 -0.03034899 -0.22401655 0.13599935 -0.11789773 -0.09589089 -0.05369253 0.22987115 -0.031596754 0.0024322593 -0.08846316 0.066299364 0.08293107 0.09648774 -0.08852115 0.072664246 -0.022011913 -0.06333547 0.1538168 0.09005858 0.017312847 -0.14370859 0.037336804 0.008233489 0.018131517 0.027152255 -0.067247055 -0.1775214 0.08648594 0.14970535 0.11548851 -0.20982459 0.1341704 -0.14031442 0.01591538 0.12736246 0.03256991 0.084076084 0.05223611 -0.0159638 -0.020559808 -0.105299704 0.13352786 -0.06918058 0.037469346 -0.22831674 0.22571634 -0.13333367 -0.023705367 0.09325823 0.2074511 0.1581482 -0.019873107 0.13135365 0.14844681 0.009248233 0.079652905 0.29046574 0.17071748 0.04763753 -0.06378955 0.055225912 -0.08805994
452,0.047664464 0.12995219 -0.040247843 -0.025008125 -0.002089613 -0.14210214 0.1362083 0.259699 -0.04244174 -0.03679934 -0.13419339 -0.21114531 0.006175761 -0.06362224 -0.086151056 -0.07768092 0.028537396 -0.21840952 0.065136336 -0.2625624 0.010065719 0.061007228 0.04926758 -0.0374955 -0.019024419 0.05378491 -0.05355902 -0.19680342 -0.16981596 -0.00736383 0.06536824 -0.03167679 0.044024132 -0.026392724 -0.16628091 0.19473153 -0.010435029 -0.17362465 -0.04348835 -0.23193151 0.08506407 -0.134506 -0.078542694 -0.084482454 0.21979074 -0.014482184 -0.018574873 -0.098983996 0.04686008 0.07319966 0.094585106 -0.10955811 0.07469987 -0.06202196 -0.08416775 0.12530424 0.053396758 0.025623532 -0.23209643 0.046500165 0.0061549954 0.0054659033 0.034428094 -0.07396787 -0.20902433 0.03527836 0.13892895 0.10057446 -0.20019816 0.1503767 -0.12512064 0.0073538744 0.10898454 0.011955573 0.07360329 0.057621162 -0.009437844 -0.0153728705 -0.0878815 0.15121906 -0.07468865 0.044471513 -0.24188174 0.17583184 -0.11967033 -0.04004495 0.037269298 0.21332164 0.1761634 -0.099442266 0.13317274 0.13908009 -0.0014760632 0.08609489 0.28503656 0.1899545 0.05792413 -0.09247037 0.055453524 -0.06044605
422,0.04299674 0.113891006 0.0037461144 -0.03198868 0.026461296 -0.17655052 0.10526882 0.2879783 -0.034486067 -0.05761625 -0.10727905 -0.22761224 -0.007904246 -0.044744298 -0.07179464 -0.098476626 -0.008740473 -0.21117349 0.07850124 -0.2499062 0.03656912 0.07349192 0.022128243 -0.07376161 -0.017419668 0.049612507 -0.04776163 -0.18891454 -0.18511833 -0.009470038 0.09591165 -0.014281367 0.044212673 -0.03040311 -0.15617841 0.20267074 -0.018927416 -0.15232179 -0.05155542 -0.24437855 0.11599187 -0.13547765 -0.095887825 -0.07343351 0.23866314 -0.036874436 -0.0053693545 -0.07945004 0.042362537 0.07627682 0.09623268 -0.10758155 0.07648052 -0.043197908 -0.081190996 0.15102717 0.07963012 0.029360438 -0.17559884 0.045311037 -0.006004329 0.02248 0.032678682 -0.07181143 -0.19744758 0.050037704 0.1443511 0.12616591 -0.20730613 0.13191475 -0.13542765 0.011048995 0.119751416 0.030752245 0.07530818 0.07093921 -0.0073569138 -0.036601882 -0.109154224 0.17084837 -0.06434895 0.030051263 -0.23696299 0.22133707 -0.1446792 -0.031631894 0.06862104 0.22455212 0.15192297 -0.061063934 0.13851783 0.15410799 -0.005202492 0.104077674 0.3062947 0.19472286 0.045213703 -0.08568249 0.06766015 -0.09192019
511,0.021781731 0.10373912 0.02221148 -0.046352122 0.030433869 -0.19211315 0.07926341 0.30167234 -0.044009347 -0.05150372 -0.07863255 -0.25801122 -0.022783395 -0.029971233 -0.04194129 -0.104352824 -0.056882344 -0.19856161 0.09614417 -0.23124403 0.04834645 0.080423124 0.00176945 -0.09877577 -0.020810891 0.071059436 -0.0498281 -0.19021825 -0.19520204 -0.00750508 0.107749276 -0.033326104 0.049364753 -0.04802801 -0.14465171 0.20523252 -0.018806815 -0.11848724 -0.046358258 -0.24211855 0.13247503 -0.13084894 -0.10393032 -0.07405763 0.24164367 -0.04293843 0.010935901 -0.066520266 0.060240116 0.06235793 0.104745045 -0.0858967 0.101295784 -0.012534436 -0.051968113 0.1627017 0.10265246 0.030712187 -0.11948508 0.025241101 0.00077553105 0.04859822 0.019444402 -0.07533445 -0.16899782 0.07538832 0.16006808 0.12004692 -0.21633738 0.11972384 -0.14594671 0.015104573 0.121409796 0.028731389 0.08810023 0.06047477 0.008277942 -0.0533564 -0.11483107 0.15569635 -0.06706393 0.04411499 -0.24613848 0.23184414 -0.14720206 -0.037440535 0.0853136 0.23393129 0.14884195 -0.023522658 0.14256915 0.15799151 0.00727634 0.10217975 0.31513304 0.18153067 0.053612344 -0.06596456 0.060863137 -0.09525025
947,0.06594757 0.13579893 -0.08824087 -0.021097692 0.004014286 -0.1388354 0.18106748 0.27528143 -0.05395318 -0.045794226 -0.12677293 -0.21234182 0.013873165 -0.07039743 -0.10044463 -0.06936928 0.053971045 -0.21705307 0.060665615 -0.3000467 0.014277408 0.049515765 0.08487877 -0.017476782 -0.041626435 0.039167937 -0.054943345 -0.19023402 -0.1499176 0.019108322 0.07259343 -0.06729576 0.057540983 -0.041765515 -0.17390567 0.193388 -0.030338012 -0.16905849 -0.047513787 -0.2220098 0.073085636 -0.12539107 -0.07370022 -0.06360228 0.20976068 0.024984706 -0.013383888 -0.122652195 0.052156605 0.08421357 0.07680385 -0.123132735 0.04340838 -0.073698476 -0.10017864 0.117605105 0.05251527 -0.0046754684 -0.24876706 0.044595104 0.025832608 -0.02985562 0.045712672 -0.064160205 -0.2089324 0.065824725 0.12500079 0.09035621 -0.19124211 0.15818863 -0.115241386 0.015011942 0.10884471 0.0012694092 0.065901354 0.061616406 -0.03139508 0.0063133687 -0.076987445 0.12623863 -0.093630515 0.05204986 -0.22539005 0.15441702 -0.10841764 -0.041933846 0.063211806 0.18439604 0.18288766 -0.10706846 0.15025875 0.116999604 0.017378008 0.0788351 0.26613143 0.16389325 0.09065791 -0.072785154 0.050822943 -0.07329407
502,0.03519411 0.12420147 -0.0068335077 -0.036258582 0.004626553 -0.16221645 0.11377956 0.28646713 -0.028768858 -0.042129494 -0.12211065 -0.23785323 -0.012041514 -0.05416305 -0.075774446 -0.10747186 -0.021377394 -0.21968438 0.104047276 -0.24934804 0.023190811 0.063165136 0.023414932 -0.07863705 -0.011013939 0.056230254 -0.05656175 -0.20249236 -0.18710802 -0.012457336 0.07487063 0.004167212 0.041757032 -0.006804546 -0.15522246 0.20588674 -0.020897772 -0.15947223 -0.05204158 -0.25921497 0.1261633 -0.14910096 -0.09389408 -0.09250857 0.2374424 -0.020020623 0.0020049526 -0.08213127 0.046525236 0.074394494 0.10847645 -0.10687644 0.09896507 -0.040407795 -0.07898286 0.13946965 0.06660401 0.03498208 -0.20573044 0.05271144 -0.008139233 0.034397066 0.022509458 -0.07949072 -0.21228364 0.038341455 0.15449408 0.12656872 -0.22011378 0.13527606 -0.13542613 0.0005482453 0.11367597 0.015549991 0.080663815 0.05317412 0.00058148336 -0.0490788 -0.1186083 0.18960594 -0.073322095 0.018893434 -0.24650793 0.21738026 -0.13556997 -0.041226644 0.066819355 0.24547802 0.16898955 -0.07172858 0.13890809 0.16043225 -0.010503904 0.097695395 0.31096837 0.19997793 0.043632787 -0.09466845 0.06934439 -0.08325273
973,0.06463474 0.14424582 -0.106004685 -0.025359483 -0.020652616 -0.11929221 0.1941666 0.27388066 -0.04624185 -0.050987426 -0.16851406 -0.21917407 0.036313605 -0.07266889 -0.121891566 -0.07408116 0.07546556 -0.2673734 0.07611156 -0.34752998 0.010239725 0.03434024 0.10352488 -0.0055607017 -0.034905247 0.02761595 -0.05740178 -0.21784732 -0.16082029 0.007859929 0.06837776 -0.032017402 0.055504747 -0.0070222635 -0.1864568 0.19882505 -0.029511865 -0.21044122 -0.042920955 -0.24396488 0.07387452 -0.14609511 -0.07771969 -0.09807495 0.22284739 0.02422435 -0.019986726 -0.14390793 0.04018216 0.08226624 0.087184705 -0.14175074 0.03138002 -0.10319475 -0.11085094 0.11119177 0.039484773 -0.011374223 -0.32838732 0.061626658 0.026801797 -0.044315055 0.03407288 -0.10203535 -0.27297845 0.0325546 0.13822763 0.10067875 -0.20261022 0.17267925 -0.113855004 -0.0023267132 0.105408184 -0.013451393 0.07905628 0.06055669 -0.034590546 -0.0060757264 -0.101634644 0.16218303 -0.103988834 0.052517135 -0.2526945 0.14643653 -0.12992607 -0.060031086 0.023276292 0.21452995 0.20295613 -0.15857933 0.17027278 0.108694695 0.0029364696 0.0927205 0.27619863 0.19810018 0.09651723 -0.0951854 0.052221596 -0.06507485
938,0.0595121 0.12961143 -0.06496355 -0.023269925 0.0074438388 -0.14142404 0.1516118 0.27701852 -0.03983435 -0.05762866 -0.14330727 -0.2359831 0.007646572 -0.06279236 -0.08682903 -0.09107396 0.024328925 -0.23842964 0.07666279 -0.29757783 0.025644736 0.06046308 0.070181936 -0.04034158 -0.025963292 0.053830985 -0.048854608 -0.20741098 -0.16400917 -0.0013061806 0.07016358 -0.039480247 0.052216373 -0.030277828 -0.16077828 0.19543892 -0.01390968 -0.18365905 -0.046821423 -0.2507491 0.09449574 -0.15159386 -0.080804184 -0.08332027 0.22323342 0.010133559 -0.0010803893 -0.111442566 0.05136791 0.070269614 0.082430944 -0.10904514 0.059956744 -0.06195452 -0.09663413 0.1236598 0.050612133 0.01811794 -0.2596376 0.0409839 0.007894684 -0.015090039 0.033680543 -0.07619205 -0.2270527 0.03925766 0.14353466 0.10393798 -0.20024863 0.16095619 -0.13100585 0.0142241325 0.12042151 0.0035040802 0.073368475 0.053385135 -0.026720647 -0.026749318 -0.086384505 0.15961802 -0.088494115 0.040565718 -0.2459923 0.18008411 -0.11762769 -0.05168638 0.055749107 0.21811032 0.18649004 -0.10297233 0.14945354 0.1281161 0.0027361119 0.09226157 0.29341742 0.19110988 0.08104494 -0.08643573 0.054459605 -0.08103712
952,0.047512375 0.119132794 -0.039217003 -0.041908264 0.016699724 -0.15309688 0.12977017 0.28705165 -0.029444395 -0.03828278 -0.12583856 -0.2332602 0.005456458 -0.0467877 -0.095371135 -0.090369076 0.015824078 -0.22604293 0.08408589 -0.27406904 0.016414398 0.055644736 0.061520647 -0.05792228 -0.025210317 0.04335745 -0.053029526 -0.18673831 -0.16204667 -0.0046474827 0.081162706 -0.038896024 0.04489697 -0.01927159 -0.16734953 0.19345076 -0.03289117 -0.1687696 -0.05255862 -0.22728094 0.104732595 -0.13007267 -0.09398498 -0.08667941 0.22866338 -0.014779544 -0.0022246377 -0.11450705 0.043182716 0.06669528 0.10156687 -0.09976535 0.06691454 -0.058482394 -0.090910695 0.1326807 0.060413558 0.021810612 -0.21572086 0.040734027 0.012250762 0.005277044 0.038998976 -0.082710624 -0.21870941 0.04839793 0.13199365 0.10338553 -0.19854073 0.14273055 -0.12554486 0.0097074015 0.122144885 0.0019524734 0.08577169 0.051471256 -0.015319163 -0.029279431 -0.09396837 0.16094944 -0.093973875 0.05075668 -0.24592346 0.19782346 -0.12257695 -0.037554685 0.06693051 0.22000767 0.17414136 -0.08519374 0.15063278 0.13086908 0.009585102 0.084904104 0.2791505 0.18257932 0.065589845 -0.08701913 0.049689934 -0.08403659
234,0.03877119 0.123258434 -0.015442322 -0.035151575 0.010624409 -0.181562 0.11328244 0.29284897 -0.028051646 -0.048482236 -0.11654688 -0.22656325 -0.016272333 -0.049945783 -0.067119926 -0.09844073 -0.019423304 -0.2188164 0.07493904 -0.25414008 0.01834091 0.0732946 0.026447304 -0.06987253 -0.019340139 0.060029548 -0.052511346 -0.18690148 -0.18189697 -0.0122657865 0.092620164 -0.015779968 0.054440446 -0.025463646 -0.14668539 0.2016307 -0.018936751 -0.13747367 -0.032917082 -0.24735431 0.12162883 -0.13107924 -0.10848048 -0.07703201 0.24340051 -0.028316803 -0.009104327 -0.09532546 0.05452029 0.07392042 0.10523451 -0.1044701 0.08547103 -0.044728227 -0.07062386 0.14504847 0.0762876 0.018499829 -0.16695149 0.04314762 -0.005578097 0.039584696 0.017926186 -0.06948688 -0.194815 0.063402794 0.15129198 0.12573518 -0.21413052 0.12562637 -0.14362402 0.009146973 0.11020675 0.030948663 0.072006136 0.06412195 -0.007323493 -0.03335481 -0.114453904 0.16470666 -0.08067174 0.038309492 -0.23700102 0.22179225 -0.13572189 -0.03554335 0.06779761 0.2261743 0.1603451 -0.05269807 0.12613808 0.1547124 0.0076810033 0.100269794 0.30330357 0.1912779 0.053464312 -0.0734158 0.053650893 -0.078695774
171,0.045232985 0.12385771 -0.019166198 -0.04156028 0.030346427 -0.17706554 0.11397656 0.29228365 -0.034900654 -0.042683687 -0.10469384 -0.23523724 -0.0058710333 -0.040884223 -0.06721692 -0.09731102 -0.008601706 -0.21004267 0.08330518 -0.24789499 0.02790794 0.069787525 0.036056366 -0.07680505 -0.010633726 0.0606261 -0.046353053 -0.18976101 -0.15950435 -0.005962763 0.07490887 -0.027579717 0.052503422 -0.026153738 -0.1607961 0.20148617 -0.030165497 -0.14908977 -0.03900905 -0.22881795 0.11253466 -0.1299217 -0.10282178 -0.073028654 0.23018074 -0.029387532 -0.009710079 -0.09613352 0.042109463 0.07754658 0.100163504 -0.0877753 0.067997724 -0.033495147 -0.05995878 0.13315104 0.07240049 0.022710925 -0.17923617 0.044926982 0.0019942077 0.010321231 0.022522153 -0.07455861 -0.19146404 0.06354977 0.14601596 0.11249515 -0.21465991 0.13533643 -0.131321 0.0029337632 0.113454565 0.030664116 0.08086075 0.0665826 -0.0094880015 -0.021224294 -0.10736236 0.14065884 -0.0679656 0.03369322 -0.24583772 0.20417304 -0.12585801 -0.02327481 0.07342824 0.21671335 0.15994623 -0.05495324 0.12283592 0.14878224 0.0013167319 0.08499497 0.2975834 0.18157233 0.048848137 -0.07547819 0.04199711 -0.08088635
479,0.042874683 0.13417602 -0.008150598 -0.051004622 0.031089867 -0.17983975 0.12049936 0.3038478 -0.039523806 -0.049360532 -0.09939009 -0.23248456 -0.012883834 -0.040681623 -0.04658894 -0.09398821 -0.024563048 -0.2010255 0.08124554 -0.2577212 0.027466768 0.091593385 0.040913414 -0.088836916 -0.03255024 0.04758213 -0.06586984 -0.17483972 -0.17183073 0.0012103762 0.105568774 -0.040049277 0.051363256 -0.043130923 -0.14751747 0.2061344 -0.02337809 -0.124155246 -0.033860955 -0.2405672 0.11967253 -0.13361809 -0.111894965 -0.04666272 0.2452246 -0.032504745 0.0070459037 -0.08353917 0.047045145 0.07593729 0.09757297 -0.09441559 0.088694826 -0.040545292 -0.06118388 0.16481663 0.091378 0.03187245 -0.14441463 0.038367823 0.0064571886 0.035089947 0.024669169 -0.0628104 -0.17115192 0.080799244 0.13635762 0.12641995 -0.21308173 0.13110349 -0.13619006 0.018037071 0.122352056 0.028331142 0.09325917 0.055384297 -0.00109071 -0.032174088 -0.098104686 0.1456758 -0.08288454 0.039301142 -0.2336742 0.22931954 -0.13871874 -0.028665321 0.089925915 0.20607503 0.14582527 -0.04264774 0.13580441 0.14629832 0.006918133 0.09505956 0.30136684 0.1735273 0.0532119 -0.07915019 0.041093163 -0.09100351
700,0.055192612 0.13196044 -0.04418554 -0.0420994 0.019262118 -0.1499774 0.14137435 0.27506548 -0.0505553 -0.06287023 -0.095752686 -0.22724943 -0.009755637 -0.052823786 -0.062182724 -0.07590658 0.024363838 -0.18919209 0.0665288 -0.26474005 0.027400026 0.07699383 0.05976339 -0.05234097 -0.041068047 0.04981428 -0.06917473 -0.17318146 -0.16915424 0.011322053 0.083434016 -0.04924804 0.059283312 -0.040962912 -0.14906622 0.20067737 -0.01963801 -0.13960038 -0.03232182 -0.21493086 0.105084755 -0.12091259 -0.089691505 -0.05025033 0.2280741 -0.017097374 -0.017007342 -0.10592041 0.05347979 0.08464717 0.097117044 -0.09175491 0.048762985 -0.04847927 -0.057720717 0.126801 0.06446452 0.0010865759 -0.18347211 0.032345768 0.019540986 0.003664942 0.044327166 -0.050343707 -0.16561024 0.09650739 0.12241365 0.10150505 -0.19666345 0.1389573 -0.12337873 0.012863429 0.11385108 0.023435203 0.07506956 0.056815322 -0.02131203 -0.0028900623 -0.084261745 0.1284642 -0.094458744 0.059341073 -0.2377161 0.20106174 -0.12861164 -0.03733781 0.08801258 0.20198707 0.15833408 -0.048310824 0.13072741 0.11269679 0.027232926 0.08574581 0.26961428 0.16167726 0.062041253 -0.0744245 0.037677884 -0.08659297
358,0.04263072 0.11942239 -0.0378873 -0.036212344 0.008297381 -0.17093953 0.12098825 0.28843376 -0.03425125 -0.05807055 -0.11160028 -0.22567235 -0.008465362 -0.048762675 -0.07118402 -0.08409538 -0.0012638072 -0.21629444 0.0691673 -0.27614513 0.021026347 0.067181 0.051532645 -0.057592474 -0.02933543 0.047792807 -0.060179457 -0.18539225 -0.16594926 0.0006392697 0.079734676 -0.049564887 0.05646308 -0.02451947 -0.15868457 0.20981947 -0.02993631 -0.14870429 -0.05132952 -0.23253994 0.100278385 -0.13066141 -0.0977922 -0.077751696 0.2296128 -0.017387493 -0.0073099458 -0.09443211 0.053074718 0.08344035 0.08884728 -0.10282082 0.073020495 -0.052512605 -0.086455874 0.13250694 0.061842836 0.015577803 -0.2056281 0.052058123 0.017005898 0.0031887325 0.036656123 -0.07978421 -0.20683032 0.054538433 0.13522814 0.10308604 -0.21369295 0.14749275 -0.13210021 0.00071719324 0.11610787 0.024073757 0.07017295 0.05927053 -0.014659396 -0.019861892 -0.10257517 0.15095249 -0.07643396 0.043384146 -0.25171447 0.20449504 -0.12657346 -0.02931346 0.059929773 0.2183293 0.16734959 -0.0656997 0.13831672 0.1330619 7.7828576e-05 0.09441838 0.29457965 0.17426948 0.06508829 -0.08240034 0.045109138 -0.07293818
